Statement,Label
Says Mitt Romney has flip-flopped on abortion rights.,FALSE
"A black male baby born today, if we do not change the system, stands a one-in-three chance (of) ending up in jail.",FALSE
Joe Straus is the first Jewish speaker of the Texas House.,FALSE
Fox News said the New Black Panther Party decided the election for Barack Obama.,FALSE
We have provided at least 16 tax cuts to small businesses.,FALSE
"Says Charlie Bass supports Paul Ryan plan that forces seniors to pay $6,400 a year more for health care so millionaires can pay less in taxes.",FALSE
Says Donald Trump is a guy who has called for privatization of the Veterans Administration.,FALSE
Undocumented workers crossing the border right now is at a 12-year low.,FALSE
"We had 2 percent of the global market (for advanced batteries) when he (Obama) started. We now have 16 percent, headed to 40 percent by 2015.",FALSE
$6 billion water bond program voters passed in 2011 has yet to be tapped.,FALSE
"Says about 100,000 kids in this country leave their home state and go to another state to be educated. Out of that 100,000 young people, 30,000 of them are from New Jersey, by far the largest amount.",FALSE
"(Obama) did accept donations from lobbyists and PACs and he spent money in this campaign from that, through his political action committee.",FALSE
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,FALSE
Immigrants have captured all of the nearly 9 million jobs created since 2000.,FALSE
The world food demand is going to double sometime between now and 2070.,FALSE
Alabamians havent changed their opinion on same-sex marriage since voting to ban it in 2006.,FALSE
All (Maryland) crabs are born in Virginia.,FALSE
"Says U.S. Sen. Ron Johnson opposes faster broadband internet in small towns and got nearly $90,000 in campaign contributions from the telecom special interests.",FALSE
Every major study that has been done by a legitimate group ...shows that there are hundreds of thousands of jobs to be created if you pass our (cap-and-trade) legislation. And if you wind up pricing carbon.,FALSE
Texas legislation would allow teachers to kill their students if they felt it was needed.,FALSE
Every poll said I won the debate.,FALSE
"McCain ""said the other day that he would not meet potentially with the prime minister of Spain, because he . . . wasn't sure whether they were aligned with us.""",FALSE
Forty percent of the country is going to be in states that are tolerant of gay marriage or at least civil unions.,FALSE
The president is advocating a drone strike program in America.,FALSE
"Over the history of Austin, its always gotten more expensive.",FALSE
Neither Hillary Clinton or Donald Trump has a plan to address the civil war in Syria.,FALSE
Says a voter-adopted constitutional amendment instructed a state board headed by Jerry Patterson to put $300 million in investment earnings into a fund supporting public school operations.,FALSE
"There have been multiple media reports about (Donald Trumps) business dealings with the mob, with the mafia.",FALSE
"The Greenlight Pinellas 1-cent sales tax is permanent, we never get to vote on this again.",FALSE
Says state Rep. Fred Clark (D-Baraboo) ran a red light and seriously injured a bicyclist.,FALSE
He's promising four more years of an administration that will push for the privatization of Social Security...,FALSE
"The average person only pays about $1,800 in state taxes which is the lowest of all 50 states.",FALSE
The Austin Independent School Districts graduation rate reached an all-time high of 82.5 percent in 2012.,FALSE
Says Scott Brown voted with President Barack Obama 70 percent of the time in 2011.,FALSE
"ISIS lures women with kittens, nutella.",FALSE
"In the past six years alone, changes to the pension formula have saved over half a billion dollars.",FALSE
"Texas added 6,600 miles of highway from 2001-2012, more than any other state.",FALSE
"Premeditation, in murder cases like the Oscar Pistorius case, can be formed in the twinkling of an eye.",FALSE
Says in the last five years Senate Republicans have placed a filibuster on every piece of legislation and every nominee.,FALSE
Every major newspaper in Texas calls David Dewhurst a moderate.,FALSE
Says six of the states 58 family planning centers had to close because of Gov. Chris Christies budget cuts.,FALSE
"Last year, Korea sold nearly half a million cars in our country. ... The United States, you know how much we sell to them? Six thousand. What kind of deal is that?",FALSE
A married couple that use the same last name is rarer and rarer in our country.,FALSE
"Claims that former Sen. Tom Daschle said, ""Seniors should be more accepting of the conditions that come with age instead of treating them.""",FALSE
The tax-cut deal adds more than $800 billion to the deficit over two years -- more than the cost of TARP and more than the cost of the Recovery Act and about the same as health care reform.,FALSE
"Wrote that in 2006, Nancy Pelosi said she didnt think capturing Osama bin Laden makes us any safer, but in 2011 called his killing historic.",FALSE
"Thanks to #ObamaCare, average E.R. wait in California is 5 hours.",FALSE
"Obama ""voted for ... $3-million for an overhead projector at a planetarium in Chicago.""",FALSE
It is rare that a retirement grade determination is conducted for an officer previously retired from the U.S. armed forces.,FALSE
Says Rep. Justin Amash votes more with the Democrats than with the Republicans.,FALSE
Says Mitt Romney runs away from Ronald Reagan.,FALSE
We have the lowest percentage of Americans actually holding a job in 40 years.,FALSE
Says John Kitzhabers proposed budget for upcoming biennium represents 8 percent increase over last,FALSE
Undocumented immigrantspay $12 billion a year into Social Security.,FALSE
"Says Miami-Dade mayoral candidate Julio Robaina has the highest salary among Florida mayors. More than $260,000.",FALSE
"The balanced-budget amendment once came within one vote of passing Congress but was defeated because of the no vote from a top Senate Republican, and Rick Santorum says he stood up and called for him to resign his chairmanship.",FALSE
Says raising the state income tax rate on millionaires to offset property taxes for other residents is not a tax increase. Its a tax shift.,FALSE
"Since 2000, Texas has reduced harmful pollutants in the air like nitrogen oxide by 62.5 percent, and ozone by 23 percent--a reduction that is 12 percent greater than the national average.",FALSE
"Californias Capitol building is second only to Disneyland, among visitor sites in the state.",FALSE
"Under current conditions, by 2023, the interest payments on the national debt will be $722 billion, larger than the projected defense spending of $696 billion.",FALSE
SaysPresident Obama hijacked the farm bill (and) turned it into a food stamp bill.,FALSE
"Wealthy taxpayers, not middle-income earners, get most of the deductions in the tax code.",FALSE
Saysthere are actually more people in poverty now than there were when we started the War on Poverty.,FALSE
Georgia has elected more African-American leaders than any other state in the country.,FALSE
There are over 200 documented cases where (Obama) has lied.,FALSE
Says Barack Obama never worked in the private sector before he was elected president.,FALSE
"Ive also offered a plan that can help (fix Social Security) thats supported by Robert Reich, secretary of labor previously, in a previous administration.",FALSE
"Says Wisconsin Gov. Scott Walkers actions are directly responsible for killing at least 15,000 jobs.",FALSE
"Gwinnett Medical Center is operating in the negative, in part, because of illegal immigrants.",FALSE
"47 percent of Americanscant pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.",FALSE
House Appropriations Chair David Obey's partial earmark ban wouldn't apply to 90% of earmarks.,FALSE
Ron Johnson said specifically that he hopes the first steps occur to privatize the Veterans Administration.,FALSE
"Under Ted Cruzs tax plan, businesses will now have to pay 16 percent on the money they make. They will also have to pay 16 percent on the money they pay their employees.",FALSE
The most recent survey of climate scientists said about 57 percent dont agree with the idea that 95 percent of the change in the climate is caused by CO2.,FALSE
"While others place their hands over their hearts, Obama turns his back to the flag and slouches.",FALSE
"Steve Poizner ""increased his department's budget nearly 14 percent.""",FALSE
"As a senator, Barack Obama supported ""an amendment that basically gutted the legal temporary worker program.""",FALSE
"Ken Buck wants to outlaw abortion, even in cases of rape or incest.",FALSE
"While Mayor Kenney personally doesnt support DROP, he cant fault highly qualified city employees for appropriately utilizing a benefit thats available to them.",FALSE
"Republicans control the U.S. Senate with 54 seats, but those 54 senators were elected by only two-thirds the number of voters who elected the Democrats. In the Senate, the majority party represents a minority of the people.",FALSE
Forty percent of union members voted Republican in 2008.,FALSE
Says Scott Walker enacted the biggest cuts to education in our states history.,FALSE
"Under the presidents plan, he cuts Medicare by $716 billion, takes that money out of the Medicare trust fund and uses it to pay for Obamacare.",FALSE
Says Gov. Rick Scott cut nearly $1 million from mosquito control and closed down the states mosquito research lab a few years ago.,FALSE
Says Wisconsin Gov. Scott Walker is denying Democrats the right to vote.,FALSE
"Lean, finely textured beef is the proper name [not pink slime], and it is a safe, widely used product.",FALSE
"When George Bush took office, President Clinton, a Democrat, and the Democratic Congress at the time had left an annual budget that was in surplus.",FALSE
Says the new health care law delivers a $13 billion tax increase on families with special needs.,FALSE
"Says Every year air pollution protections are delayed, another 34,000 people will die prematurely.",FALSE
The Tampa Bay Rays prices have been judged the most affordable in all of professional sports.,FALSE
The property appraisers budget is $1 million less today than when I took office 16 years ago.,FALSE
"Let's pay attention to kids who are not going to college, which ends up being about 60 percent of the kids... and get them trained for the jobs that are there. Because, you know, there are auto mechanic jobs paying $50,000, $60,000 that they can't get filled. There are airline mechanic jobs paying a lot of money that can't get filled. Remarks at AFSCME forum 6/19/2007",FALSE
I am every year the No.1 pick of all of the law enforcement agencies within Texas.,FALSE
"The U.S. State Department has ordered 160,000 Hazmat suits for Ebola, prompting concerns that the federal government is anticipating the rapid spread of the virus.",FALSE
Republicans fought to protect tax loopholes for corporations that send our jobs overseas.,FALSE
We were told there would never be a case of Ebola in the United States.,FALSE
"Says her congressional district has 10,000 medical-device industry jobs and 1,000 will be lost because of health-care law tax.",FALSE
Two days of interest we pay to China is enough to buy one joint strike fighter [jet].,FALSE
"Says the average Ohio student graduates from a four-year college or university with nearly $27,000 in tuition debt.",FALSE
"A new federal program provides subsidized ""Obama phones"" with 70 free minutes of cell phone service every month.",FALSE
Our larger domestic threat is from racial supremacist groups.,FALSE
"The U.S. had the opportunity with Israel coming and talking to us about improving our security screening procedures, and we turned them down.",FALSE
"If youre a terrorist you cant fly, but an assault weapon you can buy.",FALSE
Not one penny of (Californias Prop 67) bag ban tax goes to the environment.,FALSE
"In campaigns in the past with Sen. McCain and President George W. Bush and others, they have tended to release tax records in April.",FALSE
Weve got to find 2 billion gallons (of water per day) between now and 2025.,FALSE
Says in 2012 Obama won in every state that did not require a photo ID and lost in every state that did require a photo ID in order to vote.,FALSE
On support for the Export-Import Bank,FALSE
Says he didnt have an involvement withnutritional supplement company Mannatech.,FALSE
The stimulus program cut taxes for 95 percent of the American people.,FALSE
Gov. Bill Haslam is making our Economic Development department Sharia compliant by hiring a woman who specializes in Sharia compliance. Thats what her job is.,FALSE
"New Mexico moved ""up to"" sixth in the nation in job growth.",FALSE
We worked together to enact ... the largest tax cut in Florida history.,FALSE
Bill Nelson actually voted in favor of higher taxes 272 times.,FALSE
Says he opposed $716 billion cut to Medicare.,FALSE
We spend less than 2 percent more every year. That is the lowest increase in spending since they have been keeping numbers.,FALSE
President Barack Obama said at the beginning of the negotiations that the basic approach was to dismantle Irans nuclear program in exchange for dismantling the sanctions.,FALSE
The United States has never stood by and seen innocent people slaughtered to the extent thats happening in Syria.,FALSE
"U.S. taxpayers paid $71,500 per job created by the stimulus bill.",FALSE
David Perdue did not support the 2014 farm bill that U.S. Sens. Isakson and Chambliss did.,FALSE
South Carolina has the fastest-growing economy in the Southeast.,FALSE
"By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.",FALSE
"Obama ""suggested bombing Pakistan.""",FALSE
Says President Obama helped more than half a million veterans and military family members go to college through the Post-9/11 G.I. Bill.,FALSE
"In our proposal, we would have expanded school aid across the board Governor Christie slashed school aid in this budget, preferring instead to extend a tax break for millionaires over funding in the classroom.",FALSE
"From 2008 to 2011, the pages in the conforming bills have gone from 400 pages to 2,200.",FALSE
Public employees receive something like 25 percent of the paychecks that are issued in Rhode Island.,FALSE
The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.,FALSE
"As a Member of Congress, Chris Murphy was raking in $1 million in salary.",FALSE
"He admits he still doesn't know how to use a computer, can't send an e-mail.",FALSE
"If todays economy was rebounding at the rate of the Reagan recovery, it would have created the equivalent of 25 million new jobs and raised federal revenue by $800 billion a year.",FALSE
Social Security doesnt contribute a penny to the deficit.,FALSE
"Says state Sens. Greg Evers, Nancy Detert and Charles Dean got a failing grade from conservatives.",FALSE
"When I was mayor of New York City, I encouraged adoptions. Adoptions went up 65-70 percent. Abortions went down 16 percent.",FALSE
The average faculty member at UW-Madison brings in close to a quarter million dollars a year in grant money.,FALSE
"The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders, and the Clinton campaign is continuing this ploy against Donald Trump.",FALSE
"Bill McCollum ""served as a lobbyist whose clients enabled mortgages for illegal immigrants.""",FALSE
"We have only one person on the (TVA) board, to my knowledge, who even has any corporate board experience.",FALSE
"John Oxendine is under a state ethics investigation because he illegally funneled more than $120,000 to his campaign from shady insurance political action committees in Alabama.",FALSE
Says Gov. Scott Walker is cooking the books by releasing numbers he just dreamed up that show Wisconsin gained jobs in 2011.,FALSE
Says Minnesota has more Fortune 500 companies than Oregon and one of the most obvious differences is theyve invested in their schools.,FALSE
"Repeal of Obamacare would take away health care for 10.3 million Americans who have received coverage since Oct. 1, 2013.",FALSE
"Says because of Texas lawmakers choices, hundreds of thousands of women no longer have access to basic medical care, life-saving cancer screenings and contraception.",FALSE
"Under Gov. Scott Walkers public-school budgets, a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school.",FALSE
Ninety-four percent of small businesses will face higher taxes under the Democrats plan.,FALSE
"Says Obama has never submitted a budget, and Congress has worked for two years without passing one.",FALSE
"In one county alone in Ohio, President Obama received 106,258 votes. But there were only 98,213 eligible voters.",FALSE
"Every taxpayer owes about $130,000 to pay off the national debt.",FALSE
Rick Perry has become a millionaire on the public payroll.,FALSE
Says Mark Begich has taken campaign cash from the Kochs while Dan Sullivan hasnt.,FALSE
"I took on the worst road system in the country, according to Trucker's magazine. When I left, they said it was the most improved road system in the country.",FALSE
Says under the new health care law the patient-doctor relationship will be eliminated.,FALSE
"You can go to Georgia and make about $6,000 more a year as a teacher.",FALSE
"We have ten different tax brackets and if youre making $9,000, youre already in the top tax bracket.",FALSE
"For the first time since 1990, American manufacturers are creating new jobs.",FALSE
"Household income in America has gone down for families an average of $4,000 in the last four years while it went up $5,000 under Mitt Romney when he was governor of Massachusetts",FALSE
"The average bonus [on Wall Street] is about $100,000...The bonuses on Wall Street are down 44 percent.",FALSE
Says he has never voted for raising taxes.,FALSE
Says Bill Clinton and George Bush both say build the Keystone XL.,FALSE
"Austins Stop Abuse for Everyone has seen in its offices sexual assault survivors that report being attacked by their ridesharing drivers, at a rate of one per month.",FALSE
The Affordable Care Act is not the law of the land.,FALSE
"Says that Republicans bragged about how every bill was going to be paid for, right from the beginning and that the first vote, the repeal of health care reform, violated that rule.",FALSE
Says Obama doubled funding for the Pell Grant.,FALSE
Thousands (in China) owe their jobs to Mitt Romneys companies.,FALSE
Says Mitt Romney refused to say whether hed sign the Lilly Ledbetter bill.,FALSE
Chris Coons has Marxist beliefs.,FALSE
"The financial services regulatory bill ""will end taxpayer bailouts.""",FALSE
Less than 10 percent of Obamas Cabinet appointees have any experience in the private sector.,FALSE
"Recovery.gov listed congressional districts that ""do not exist.""",FALSE
"According to the Congressional Budget Office, as many as 20 million Americans could lose their employer-based insurance thanks to Obamacare.",FALSE
"The president has said the national security threat facing America, the top one, is global warming.",FALSE
"After merging with Tim Hortons of Canada, Burger King is not moving. Our headquarters will remain in Miami and (we) will continue to pay all of our federal, state and local U.S. taxes.",FALSE
The economy is too weak to raise income levels.,FALSE
"John McCain's health care plan ""won't guarantee coverage of cancer screenings or maternity care.""",FALSE
Says Dick Cheney supported gay marriage soonerthan Hillary Clinton.,FALSE
"After the 9/11 terrorist attacks grounded commercial air traffic, there was a temperature drop while the airplanes werent flying, for the week afterwards.",FALSE
A state reports projection is that approximately half of public employees would live outside municipal boundaries in a decade if the state bans local residency requirements.,FALSE
The annual gross domestic product of metro Atlanta is bigger than 28 states in the union.,FALSE
"Per-student K-12 state funding for Portland Public Schools has dipped from $6,036 in the 2007-2008 school year to $5,644 in the 2010-2011 school year",FALSE
Says Russ Feingolds campaign is powered by small-dollar contributions like ours.,FALSE
"Says Mitt Romney and George Allen would overturn Roe v. Wade and allow states to end safe, legal abortion even in cases of rape, incest or when a womans life is at risk.",FALSE
"In 2006, Charlie Crist opposed in-state tuition for illegal immigrants.",FALSE
"In 1978, a student who worked a minimum-wage summer job could afford to pay a years full tuition at the 4-year public university of their choice.",FALSE
Says that Sherrod Brown voted to cut Medicare by over $500 billion in order to fund government-run health care.,FALSE
"In Wisconsin, 6.2 percent of the population is black yet 24 percent of all state abortions are on African-Americans.",FALSE
"Says Rick Perry told students he couldnt attend a gubernatorial forum due to scheduling conflicts, then on forum day tweeted that hed just been running with his dog.",FALSE
"Fred's never had a 100 percent record on right-to-life in his Senate career. The records reflect that. And he doesn't support the human life amendment, which is most amazing because that's been a part of the Republican platform since 1980.",FALSE
"In 1928 school boards sent home letters with children saying that if Al Smith is elected president, you will not be allowed to have or read a Bible.",FALSE
"Usually it's about $900 a month to get health coverage. (Florida's program has) reduced that, on average, to about $150 a month.",FALSE
On same-sex marriage,FALSE
"Ohios judges, compared to other similar states, are being woefully underpaid.",FALSE
Louisiana Sen. Mary Landrieu received almost $1.8 million from BP over the last decade.,FALSE
"Compared to President Obama,President Reagan rushed home from Santa Barbara vacation, from the Reagan ranch when the Korean jetliner was shot out of the air by the Russians.",FALSE
Americans increasingly want (the Affordable Care Act) to be repealed.,FALSE
I supported tort reform with regard to securities...product liability...interstate commerce.,FALSE
"Says state Sen. Morgan Carrolls votes made it easier to sue doctors, small businesses, even nurses. Putting her own shady interests first.",FALSE
Says the vaccine to prevent HPV can cause mental retardation.,FALSE
"A far different picture from the prior eight years, which saw 115 increases in taxes and fees.",FALSE
Mexico receives approximately $24 billion a year in remittances from Mexican nationals working in the United States. The majority of that amount comes from illegal aliens.,FALSE
Theres a big chunk of the country that thinks that I have been too soft on Wall Street.,FALSE
"The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.",FALSE
Barack Obama opposed a bill that would have saved Gianna Jessen's life.,FALSE
"In 2001, former Federal Reserve chairman Alan Greenspan ""justified increasing spending and cutting taxes, saying that we didn't really need to pay down the debt.""",FALSE
DeKalb County has been recognized in recent years as having one the best sheriffs departments in the nation.,FALSE
Says Joe Straus was co-author of a bill that would have allowed Planned Parenthood to control public school sex education.,FALSE
Says Glenn Nye voted in lock step with Nancy Pelosi 83 percentof the time.,FALSE
I dont think the argument can be credibly made that the United States of America is undertaxed compared to our competitors.,FALSE
"Says his elections proposal would allow a potential of 168 hours (of early voting), which I think is the most weve ever had.",FALSE
Members of the public are being charged $50 to hear Gov. Scott Walker and a dozen members of his administration talk about jobs and the economy at Lambeau Field.,FALSE
"Between 2000 and 2010, the illegal immigrant population of Texas increased by 60 percent, while California and Florida had no increase.",FALSE
"Sen. Obama ""made the very argument he is now criticizing back in November 2006.""",FALSE
Weve got close to 7 million Americans who have access to health care for the first time because of Medicaid expansion.,FALSE
Says half the Americans dont pay any income taxes.,FALSE
"In Africa, a child dies every minute because of (malaria).",FALSE
Hate speech is excluded from protection under the First Amendment.,FALSE
The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government.,FALSE
"Says that under Mitt Romney, 89 million Americans could be denied coverage if they have a pre-existing condition.",FALSE
"Obama spent $7 billion to bring electricity to Africa, failed miserably.",FALSE
More people were killed in the United States last year by tainted food than U.S. troops killed in Iraq and Afghanistan since the wars began.,FALSE
You must list all your guns on your 2010 tax return.,FALSE
"The Rev. Rick Warren ""has called Christians who advance a social gospel Marxists.""",FALSE
Women in Florida make 83 cents for every dollar a man makes.,FALSE
The Common Core was not put together by the Department of Education in Washington. It was put together by governors and by states.,FALSE
"Says Jeb Bush doesnt believe in a path to citizenship. If he did at one time, he no longer does.",FALSE
"The Medicare drug program resulted in the program coming in 40 percent under budget. ... And the reason it was, is because the design was right.",FALSE
"Says more than 8,000 people have supported her campaign as volunteers, donors and advisors and endorsers.",FALSE
"Re: (Marco) Rubios support of earmark ban: In 2002 alone, he requested 37 earmarks worth $43 million.",FALSE
Rick Santorum reformed welfare.,FALSE
"The Seminole gambling compact offers $3 billion in guaranteed revenue, the largest share for any state in history.",FALSE
"There is a provision in the economic stimulus plan that means that ""students cannot meet together in their dorms, if that dorm has been repaired with this federal money, and have a prayer group or a Bible study.""",FALSE
President Obama said 22 times he could not authorize immigration reform by executive order.,FALSE
Right now every single one of the (oil) companies here today and dozens of others are drilling for free in the Gulf of Mexico on leases that will cost American taxpayers more than $50 billion in lost royalties.,FALSE
"#Business formation is still on the rise in Ohio! So far in 2011 weve assisted w/ 44,443 new business filings.",FALSE
"The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities ""at the last minute in midnight phone calls.""",FALSE
"In 2008 (Mandel) was re-elected to a second term, representing a district with a 2:1 Democrat to Republican voter ratio.",FALSE
"Obama ""hasn't been to Iraq in years.""",FALSE
"An audit of the last census found that over 370,000 people living in Texas were not counted, and our state lost an estimated $1 billion in federal funds as a result.",FALSE
"Says President Barack Obamasown administration has done five environmental impact assessments of the Keystone XL pipeline, all of which have said it would have a minimum impact on the environment.",FALSE
"Every time we put a ballot issue on, it costs a million dollars.",FALSE
Its a plan that incorporates ideas from many of the people in this room tonight Democrats and Republicans.,FALSE
Says city leadership is threatening to lay off police and emergency services personnel to balance the budget.,FALSE
"Cuts in local government and school funding in John Kasichs budget caused many communities to seek school levies, local tax increases, layoffs.",FALSE
One out of every three automobile fatalities can be attributed to alcohol.,FALSE
The clear majority of Republican voters think that any deficit reduction package should have a balanced approach and should include some revenues.,FALSE
Says a Republican-drawn map of proposed U.S. House districts for Texas gerrymanders more than nine million Latinos in Texas to make sure that we have no more electoral opportunity than we did in 1991.,FALSE
A million people could get health insurance right away if Texas expanded Medicaid under Obamacare.,FALSE
"In Texas public schools, we spend an average of $12,000 per pupil per year.",FALSE
A new Republican litmus test would have resulted in (the GOP) kicking out Ronald Reagan.,FALSE
"Says MarkKirk called for the mass arrest of 18,000 African Americans andwas apparently fine with Trumps #StillTooRacist call for mass deportation.",FALSE
Warren Buffett called credit default swaps financial weapons of mass destruction. And Greene was the first individual to use them.,FALSE
"Under Gov. John Kasichs budget proposal, the top one percent in Ohio will pay $10,000 less in income tax each year, but Ohios working and middle class families will pay more.",FALSE
The Treaty of Tripoli signed by President John Adams was his outreach to Muslims.,FALSE
The average age of planes in the Qatar Airways fleet is about four years while Delta Air Lines flies planes that are 35 years old.,FALSE
We put a lid on Irans nuclear program without firing a single shot.,FALSE
"Says Syrian refugees are not being vetted, and the FBI is not even being told where they are.",FALSE
U.S. Embassy Celebrates Americas Independence on June 4th in Order to Accommodate Muslims.,FALSE
The murder rate in Atlanta is on the rise this year.,FALSE
"More than 40,000 troops are still stationed in Afghanistan with no clear objective. Even in the best case, by the end of the year at least 10,000 American soldiers will still be on the ground.",FALSE
Medicare premium support backed by Republican vice presidential candidate Paul Ryan is not vouchers.,FALSE
Even today part of Romneys fortune is invested in China.,FALSE
"On (Tom) Wolfs watch, taxes were high, killing 100,000 PA jobs.",FALSE
The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.,FALSE
George Allencast the deciding votefor the 2003Bushtax cuts.,FALSE
As governor of Florida I defunded Planned Parenthood.,FALSE
"German citizens were disarmed by their government in the late 1930s, which allowed the Nazis to carry out their evil intentions with relatively little resistance.",FALSE
Texas has the nations highest rate and highest number of uninsured.,FALSE
"Says if Oregon had limited its budget growth to the rate of population growth plus the rate of inflation, the states all-funds budget would be about $27 billion today, not $60 billion.",FALSE
"McCain's energy plan is a ""single-answer proposition"" new domestic oil drilling.",FALSE
"Before this (federal health care) law was enacted, Florida parents ...were able to purchase inexpensive child-only coverage for their children. The laws consumer protections have now eliminated that choice in Florida.",FALSE
Says there are more federal dollars in Gov. John Kasichs budget plan than in the previous state budget.,FALSE
This Congressadjourned earliest of any time in congressional history before an election.,FALSE
Forty-six cents of every dollar Ohio could get for Medicaid expansion is going to come from China or some other country that doesnt like us very much.,FALSE
"Challenger Tim Tuggey is a lobbyist who donated over $41,000 to Democrats who support abortion and same-sex marriage.",FALSE
Congressman Nye voted against a bill which would have defunded the $5-10 billion the IRS needed toimplement health care legislation.,FALSE
"In contrast to President Barack Obama, who is not acting presidential, President Ronald Reagan would never go into the Oval Office without his jacket on thats how much he revered the presidency.",FALSE
The sequester is not something that Ive proposed. It is something that Congress has proposed.,FALSE
"Over 32,000 people die from #GunViolence every year. Yet, (The U.S. Centers for Disease Control and Prevention) is banned from researching ways to prevent this.",FALSE
President Obamas education solution includes an effort to nationalize curriculum.,FALSE
The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator.,FALSE
Greece has a GDP the size of the Dallas-Fort Worth Metroplex.,FALSE
Says David Dewhurst skipped nine candidate forums after announcing his U.S. Senate candidacy.,FALSE
"The American people say, dont touch Social Security, dont touch Medicare, dont cut defense. Thats 84 percent of the federal budget.",FALSE
"Trey Radel does not even qualify to drive a Lee County school bus at this point, yet he occupies a seat in Congress.",FALSE
Many of the great scholars say that anchor babies are not covered by the 14th Amendment.,FALSE
On the Trans-Pacific Partnership.,FALSE
"Obama's Ten Point Plan to 'Change' The Second Amendment.Ban the manufacture, sale and possession of handguns.",FALSE
Texans spend $2.5 billion gambling in our neighboring states every year.,FALSE
Texas has outstripped the national poverty rate since at least 1959.,FALSE
Weve had Muslims in America since George Washington.,FALSE
Says Bernie Sanders opposes requiring all children to have a K-12 education.,FALSE
"As Alaskas attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed stand your ground.",FALSE
To abide by Environmental Protection Agency rules when mining or drilling you have to take caution not to disturb bodies of water barely bigger than a puddle.,FALSE
"Says his political opponents brought 100,000 protesters into our state.",FALSE
"Rural schools ""face the highest dropout rates, the lowest college enrollment rates, have the lowest average teacher salaries...""",FALSE
How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They dont.,FALSE
The White House promised us that all the spending would keep unemployment under 8 percent.,FALSE
Says Mike Gallaghers plan would cut Social Security benefits for two-thirds of seniors.,FALSE
Alaska Sens. Lisa Murkowski and Mark Begich vote as much as 80 percent of the time together.,FALSE
"Texas #2 in nation for new gun purchases, behind California.",FALSE
Productivity has risen 18 percent ...yet wages have stayed flat... There are 5-million more people in poverty here in our country than there were in 2000.,FALSE
The president gave the (auto) companies to the UAW.,FALSE
The richest 80 people in the world own more wealth than the bottom half of the global population.,FALSE
"In the 1970s, the swine flu broke out . . . under another Democrat, President Jimmy Carter.",FALSE
Earth has not warmed for the last 17 years.,FALSE
Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.,FALSE
Even the employees union for the IRS -- the very people in charge of enforcing this law -- are begging to be let out from under this law.,FALSE
"While Act 10 allowed (Milwaukee County) to save some money, it was millions short of what we needed to fill the hole left by the $28 million cut in state aid.",FALSE
21-million Americans could have a four-year college scholarship for the money we've squandered in Iraq. 7.6-million teachers could have been hired last year if we weren't squandering this money.,FALSE
"Under the Obama administration, we are drilling and producing more domestic energy supplies than we ever had before.",FALSE
Federal law requires residents to participate in the U.S. governments American Community Survey.,FALSE
I deployed the Texas National Guard to the Texas-Mexico border. And the policy worked; apprehensions at the border declined 74 percent.,FALSE
"Since World War II, only Gerald Ford and Bill Clinton have had worse ratings after seven months than President Obama.",FALSE
"Under Barack Obama's health care proposal, ""if you've got a health care plan that you like, you can keep it.""",FALSE
"After a federal inquiry corroborated Hillary Clinton on Whitewater, the next day, there was nothing in the media about it.",FALSE
The Democratic Party is the oldest continuous political party in the world.,FALSE
"The major immigration issue was about Poles, and Bulgarians, and Romanians, and that they werent contributing economically. The unemployment rate among Poles in Britain is lower than the unemployment rate among Brits.",FALSE
"Under the health care law, everybody will have lower rates, better quality care and better access.",FALSE
"Hillary Clinton wants to ""wave the white flag of surrender and set a date for withdrawal.""",FALSE
"All members of Congress are required to be in Obamacare, but Obama and members of his administration have their own gold-plated health care plans that theyre in.",FALSE
Trumps Health Secretary Pick Wants a Medicare Phaseout by Summer 2017.,FALSE
Health insurance companies deny 1 out of 5 treatments prescribed by doctors.,FALSE
"The United States is no longer top nation in the globe on infrastructure, having fallen to 15th.",FALSE
"Average families are spending roughly $2,000 more a year on energy costs. ... It's like a $2,000 energy tax in just the last seven years, more than three times what the typical American family received from the Bush tax cuts.",FALSE
"Rhode Island could tell you who has a camper, but we couldnt figure out who has a gun.",FALSE
Says the United States does not trade as much as other developed nations.,FALSE
"A state agency wanted to fire an employee who spent four hours per day watching pornography, but the state employment commission reinstated the person.",FALSE
