statement,label
"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",TRUE
On the coal industry,TRUE
"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.",TRUE
"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.",TRUE
Says 77 percent of Portlands students finish elementary school without taking even one art class.,TRUE
The governments twice the size it was 10 years ago. Its 30 percent bigger than it was when (Barack) Obama became president.,TRUE
President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,TRUE
Florida ranks 45th in the nation for tuition.,TRUE
Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,TRUE
The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,TRUE
"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",TRUE
Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,TRUE
"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.",TRUE
"When I was speaker, we had four consecutive balanced budgets.",TRUE
Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,TRUE
The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.,TRUE
Says David Rivera allowed House Republican leaders to strip key provisions from the STOCK Act that would crack down on insider trading by members of Congress.,TRUE
Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,TRUE
"In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.",TRUE
"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.",TRUE
"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""",TRUE
Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,TRUE
The medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,TRUE
Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,TRUE
We have the highest per-pupil cost in the country.,TRUE
"In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party.",TRUE
"Without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.",TRUE
Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions.,TRUE
"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",TRUE
The United States still ranks 20th in the world in access to broadband -- over 50 percent below the best nations.,TRUE
"When union membership goes down, so do (middle class) wages.",TRUE
"Obama did not open new lands to offshore drilling all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.",TRUE
"The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.",TRUE
Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,TRUE
Our school test scores are right at the bottom.,TRUE
"There was a report that came out from the FBI a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.",TRUE
The problem with invasive species today in the Great Lakes isnt ballast water.,TRUE
Dan Branch once lobbied for the AFL-CIO.,TRUE
Our state has no major rivers to produce big hydropower.,TRUE
SaysCongressman Jack Kingston voted to raise his pay seven times.,TRUE
Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before The Wizard of Oz hit the movie theaters.,TRUE
Common Core means there are over 300 data elements the government is going to be collecting about your children and about you.,TRUE
"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.",TRUE
Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,TRUE
"29 mass shootings have been committed by concealed carriers since 2007, while during this period only one (1) licensed civilian meaningfully intervened in a mass shooting.",TRUE
"For the first time in 35 years, we have more businesses dying than we do starting.",TRUE
The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S.,TRUE
Says Barack Obama knew half of the population of the United States would lose their health insurance.,TRUE
"Say that under state law, systems development charges can only be spent on capital investment.",TRUE
Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,TRUE
"Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.",TRUE
Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,TRUE
"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",TRUE
On resigning from the Texas Railroad Commission.,TRUE
"If you like your health care plan, you can keep your health care plan.",TRUE
Says The idea of one casino per tribe is a false one.,TRUE
The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,TRUE
Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,TRUE
"Regarding her State Department email practices, my predecessors did the same thing.",TRUE
"We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!",TRUE
Says the reasoning behind Portlands high water and sewer rates is all kinds of pet projects unrelated to the core function of the water and sewer bureaus,TRUE
Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,TRUE
"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",TRUE
Federal employees are making twice as much as their private counterparts.,TRUE
Latinos now make up the majority population in Texas.,TRUE
"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years.",TRUE
We are only inches away from ceasing to be a free market economy.,TRUE
"I went to the Olympics that was out of balance, and we got it on balance.",TRUE
"As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.",TRUE
"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.",TRUE
(I) helped to invent a system that saved over a billion dollars on welfare.,TRUE
"My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.",TRUE
There are more words in the IRS code than there are in the Bible.,TRUE
Says Mitt Romney raised business taxes 20 percent in Massachusetts.,TRUE
"Says with the ongoing economic downturn, child abuse is on the rise.",TRUE
Most voters prefer zombies to the current U.S. Congress.,TRUE
"The labor market is weak because if you count the unemployed, underemployed, and those whove stopped looking for work, the unemployment rate actually went up last month to 13.5 percent.",TRUE
"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.",TRUE
"Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area.",TRUE
"If theres a government shutdown, people dont get their Social Security checks.",TRUE
"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.",TRUE
"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",TRUE
Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close.,TRUE
Says Bernie Sanders fundamentally changed the lives of Immokalee farm workers in Florida for the better.,TRUE
Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,TRUE
"According to a federal report, Obamacare will increase the long-term federal deficit by $6.2 trillion.",TRUE
"In Florida, 300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they dont have health insurance.",TRUE
Says he never donates to Democrats while Paul Workman contributes to Democrat Kirk Watson and other Democrats running against Republicans.,TRUE
Says House Republicans tried to change the definition of rape.,TRUE
Republicans made it easier to buy a gun in states they won in 2010.,TRUE
"We have a goal of 10 percent of [City of Providence] contracts going to women and minority businesses. In reality, less than 1 percent of contracts go to women and minority businesses.",TRUE
"The $1.8 billion in [transportation] bonding, we dont have a repayment mechanism.",TRUE
"Hospitals have already begun layoffs, a direct result of Republican inaction on Medicaid expansion.",TRUE
The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000.,TRUE
On whether the Iraq War was a mistake.,TRUE
"We are not producing jobs. We created 80,000 jobs last month. We dont talk about the jobs that we lost. The net of it all is that we lost jobs.",TRUE
Says he created more than 500 American jobs.,TRUE
Were borrowing 40 cents of every dollar we spend.,TRUE
Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.,TRUE
On hearings about automatic citizenship provision in U.S. Constitution.,TRUE
"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.",TRUE
"Voter identification laws make it complicated and expensive to get an ID, essentially instituting a modern-day poll tax.",TRUE
Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down.,TRUE
"Says that even if you have no children, under Obamacare, you would still have to carry insurance that covers pediatric, maternity and newborn care even though you do not need it.",TRUE
Refugees are subject to more rigorous screening than the average tourist in the U.S.,TRUE
"Water transportation is the most fuel efficient, least polluting, safest, and least expensive means of moving cargo.",TRUE
"Of all the people in federal prison for possession of illegal substances, 77 percent of them are not citizens of the United States.",TRUE
"In fact, 85 percent of Oregonians voted in 2008.",TRUE
Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph.,TRUE
Says potential GOP U.S. Senate candidate Tommy Thompson supported Obamacare,TRUE
Sen. Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources.,TRUE
Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,TRUE
Says There are now Occupy Wall Street camps in hundreds of cities across the United States.,TRUE
"The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work wont have any money to spend.",TRUE
"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",TRUE
"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",TRUE
In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,TRUE
Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,TRUE
"Senate Majority Leader Harry Reid ""said, quote, 'I can't stand John McCain.' """,TRUE
The Civil War wasnt about slavery.,TRUE
"Hank Johnson voted against legislation to help first responders, teachers, vets and troops.",TRUE
Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,TRUE
"No, I did not (have illegal immigrants working at his mansion).",TRUE
"In Texas, weve had three ISIS-related incidents already.",TRUE
"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",TRUE
"John McCain would ""reduce oversight of health insurance.""",TRUE
Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,TRUE
Governor Carcieri has not been campaigning with me.,TRUE
"Says U.S. Rep. Steve Daines, R-Mont., opposes a vote on his own legislation that he proposed just a few months ago.",TRUE
Our government has spent $2.6 million to teach Chinese prostitutes how to drink responsibly.,TRUE
"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",TRUE
"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",TRUE
I supported the surge when you didn't.,TRUE
"I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.",TRUE
"Since Scott Walker took office as governor in January 2011, there has been an increase of 33,200 jobs in Wisconsin.",TRUE
Forty-three million Americans are on food stamps.,TRUE
"Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.",TRUE
We havent had any legislation which took away one gun in the past 20 years from anybody in this country--not one.,TRUE
"Phoenix, Ariz., is the No. 2 kidnapping capital of the world.",TRUE
Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages.,TRUE
The Senate proposal to restore emergency unemployment benefits for five months was fully paid for.,TRUE
"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.",TRUE
We got back every dime used to rescue the banks.,TRUE
"While Arkansas seniors depend on Social Security and Medicare, Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69.",TRUE
"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",TRUE
Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,TRUE
"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.",TRUE
"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.",TRUE
"Police officers in this state have that right, to check the immigration status of people they arrest.",TRUE
"Says only seven percent of 2009s stimulus bill went toward transportation projects, yet they created over one-third of the bills total jobs.",TRUE
Says Russ Feingold voted to give Social Security benefits to illegal immigrants,TRUE
Twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,TRUE
Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,TRUE
"Under President Obama: $4,000 tax hike on middle-class families.",TRUE
Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill.,TRUE
A Trump television ad shows Mexicans swarming over our southern border.,TRUE
"In Chicago, school is never canceled because of winter weather.",TRUE
California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,TRUE
"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",TRUE
President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,TRUE
"This rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",TRUE
"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.",TRUE
"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",TRUE
Says he was exonerated in every single case in 1990s ethics violations charges.,TRUE
"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.",TRUE
Millennials are more pro-life than baby boomers and older Americans.,TRUE
Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance.,TRUE
The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,TRUE
"Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.",TRUE
"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.",TRUE
"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.",TRUE
"Your Congressman, Charlie Bass, took over $166,000 from Big Oil.",TRUE
"Weve been able to create about 60,000 net new jobs in Virginia since February.",TRUE
"If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.",TRUE
"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.",TRUE
I have 35 years' experience making change.,TRUE
Personal income is growing faster in Tennessee on average than any other state in the country.,TRUE
Says Barack Obama has played nearly 100 rounds of golf as president.,TRUE
Obama wants to increase the size of government by 23 percent.,TRUE
"Bill White ... supports the ObamaCare socialized medicine plan, as well as Cap and Trade legislation that would kill thousands of Texas jobs.",TRUE
Says the Army is spending $7 million to sponsor a NASCAR team.,TRUE
Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,TRUE
F: The grade given to Florida for college affordability under Jeb Bushs leadership.,TRUE
The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,TRUE
"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.",TRUE
"As Houstons mayor, I helped our area lead the nation in job growth.",TRUE
"Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.",TRUE
President Obama was raised Muslim.,TRUE
Says Gov. Scott Walker made more than $70 million in cuts to job training programs through (Wisconsins) technical colleges.,TRUE
Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,TRUE
Ron Johnson is willing to hand over the Great Lakes to the oil companies.,TRUE
There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,TRUE
Says Ovide Lamontagne wants to eliminate kindergarten.,TRUE
Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin.,TRUE
"You know, we spent $3-million to study the DNA of bears in Montana.",TRUE
"When you look at the nearly 150 men and women who have served us on the Texas Supreme Court, more than half of them had zero prior judicial experience.",TRUE
"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.",TRUE
The incidents of threats against (President Barack Obama) are greater than for any other president in modern times.,TRUE
John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,TRUE
"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",TRUE
Mayor Giuliani's lawsuit killed the line-item veto.,TRUE
"While (Barack) Obama preaches we are our brothers keeper, his brother and aunt live in real poverty in Kenya.",TRUE
1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,TRUE
"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",TRUE
Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden.,TRUE
"If you shut down Amtraks Northeast Corridor, its estimated youd have to add seven new lanes to I-95 to accommodate the increased traffic.",TRUE
President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,TRUE
"As governor, Maggie Hassan first proposed a $1 billion spending increase.",TRUE
"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.",TRUE
One of three patients hospitalized (is) harmed by the care they receive.,TRUE
There are 500 failing schools in North Carolina,TRUE
"At the beginning of World War II, we had a relatively small army, smaller than Portugals.",TRUE
Says Hillary Clinton wantsillegal immigrants collectingSocial Security benefits.,TRUE
﻿Says JoAnne Kloppenburgs side had a 3-to-1 money advantage in the Wisconsin Supreme Court campaign.,TRUE
"Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.",TRUE
"Since the governor took office, Oregons unemployment rate has dropped to its lowest point in three years.",TRUE
"Rep. Carol Shea-Porter votes with Nancy Pelosis Democrats 95 percent of the time, but Frank Guinta will take on both parties and has independent New Hampshire values.",TRUE
Were within 600 miles of 60 percent of America. Were in a perfect location.,TRUE
Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,TRUE
"State budget cuts for local schools resulted in nearly 4,000 educator layoffs",TRUE
Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners.,TRUE
"Says Charlie Crist was pro-life, pro-gun and vehemently anti-tax.",TRUE
We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,TRUE
Up to half of all Americans have a pre-existing condition.,TRUE
A Republican budget proposal would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country.,TRUE
Defensive medicine costs Georgia up to $14 billion a year.,TRUE
"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",TRUE
"Of all the illegals in America, more than half come through Arizona.",TRUE
Georgia has recovered more than $60 million that was lost to Medicaid fraud,TRUE
This is a test of the fact-checking widget.,TRUE
Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,TRUE
"Says Did you know that the #KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?",TRUE
"In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.",TRUE
Says that 93 percent of the time John Boccieri voted with Nancy Pelosi.,TRUE
"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.",TRUE
Says Paul Ryan shut off the C-SPAN cameras when the Democrats started their sit-in.,TRUE
The right to vote in this country has never been intrinsically tied to citizenship.,TRUE
Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,TRUE
"In Georgia, hard-earned lottery dollars are doled out to the scion[s] of wealthy families.",TRUE
Having a baby is aleading cause of poverty spells in the United States.,TRUE
David Jolly has used money and power to try to drill off our beaches.,TRUE
You have to get a license to fish on our beaches.,TRUE
Says Gov. Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards.,TRUE
"The president won the youth vote 3 to1, but his numbers have dropped 20, 30 percent among the youth.",TRUE
"Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.",TRUE
Says Tom Barrett supports a government takeover of our health care,TRUE
Rhode Island voters are moving away from the Democratic party to non-affiliation,TRUE
Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange.,TRUE
"In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!",TRUE
"Says Mitt Romney said we are going to have to live with high gas prices, its a good thing because it will reduce consumption, we dont want to produce any more gasoline.",TRUE
"Were seeing now 30 straight months of private-sector job growth, 4.6 million jobs created.",TRUE
Says President Obama has doubled the deficit.,TRUE
McCain has switched to Obama's position on more troops to Afghanistan.,TRUE
The federal government has not engaged in (border security) at all.,TRUE
"Most of your serial killers, most of your people who commit domestic violence, they start off by abusing animals.",TRUE
One of the reasons I believe were in trouble in Yemen is we lost the population on drone strikes issues. Thats what stirred up the population. Thats what is happening in Yemen.,TRUE
Barack Obama began his presidency with an apology tour.,TRUE
Says President Barack Obama is absolutely a Muslim.,TRUE
"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christians and gays.",TRUE
"On the question on the DREAM Act, no -- no to granting lower tuition to illegals.",TRUE
Says David Jollys former firm lobbied for hundreds of millions (of dollars) for a dictator in Pakistan.,TRUE
"Says getting ex-cons to successfully return to society is important so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today in the 70 to 80 percent range.",TRUE
On possibly raising the Social Security retirement age.,TRUE
"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.",TRUE
"As Bernie Sanders said, Hillary Clinton voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.",TRUE
Most AGs dont go to court..,TRUE
Says State Comptroller Matthew Boxer pointed out that many towns are artificially lowering the real estate values that they report to Trenton in order to get hundreds of millions of dollars of additional school aid. This is the kind of fraud that needs to be addressed immediately.,TRUE
Milwaukee incarcerates 1.2% of white men and has incarcerated over 50% of black men in their 30s.,TRUE
We have $60 billion in 2010 in Medicare fraud.,TRUE
On a bipartisan task force on ways to improve fiscal policy.,TRUE
"In the past three years, weve added enough new oil and gas pipeline to circle the Earth and then some.",TRUE
"Obama is the Senate's ""most liberal.""",TRUE
"Three out of the 18 benchmarks of the (GAO) have been fulfilled. Even among Republican math, that is a failing grade.",TRUE
The fiscal cliff deal ultimately raised taxes.,TRUE
"When President Barack Obama said ISIS, or ISIL, was contained, he was responding very specifically to the geographic expansion of ISIL in Iraq and Syria.",TRUE
"U.S. Olympic medal winners will owe up to $9,000 to the IRS.",TRUE
"Eleven years ago, the city of Detroit lifted the residency requirement for police officers and today, 53 percent of officers live outside of the city. If we want the tax base of Milwaukee to resemble the tax base of Detroit, this is the way to go.",TRUE
Texas is the fastest growing state with the most Fortune 500 companies.,TRUE
There was a 57-percent decrease in fireworks-related injuries in 2000 [after Connecticut legalized sparklers] compared to the 14 years prior.,TRUE
"Look, the earmarks have come down significantly, 75 percent.",TRUE
Dave Aronberg was the first to demand that BP create a billion-dollar fund to pay for the devastation.,TRUE
Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,TRUE
Says Carlos Beruff supported (Charlie) Crist even after he switched parties.,TRUE
We have more women living in poverty in this state than almost anywhere else.,TRUE
I have not insulted Donald personally.,TRUE
Regulations have quadrupled. The rate of regulations quadrupled under this president.,TRUE
"Under his tax plan, the greatest gains, percentage-wise, will be at the lower end of our plan.",TRUE
Mitt Romney is worth at least a quarter billion dollars and the bulk of his wealth remains in blind trusts and overseas bank accounts.,TRUE
"U.S. Senate candidate Michelle Nunn earned as much as $300,000 running a nonprofit that had laid off 90 workers.",TRUE
"Barbara Buono by the numbers: As a Trenton politician, she voted to raise taxes 154 times. Under her, property taxes up 70 percent. Backed a 16 percent sales tax increase. Utilities, nursing homes, cell phones, parking lots, lottery wins, gyms She taxed them all. Architect of Corzines budget, she drove New Jersey $2 billion into debt. Barbara Buono by the numbers: taking New Jersey backwards.",TRUE
"In recent years, menhaden numbers along our coast have plummeted by 90 percent.",TRUE
You don't even have to go outside Obama's campaign to find advisers who are anti-Israel.,TRUE
Two years after the worst recession most of us have ever known ... corporate profits are up.,TRUE
Tim Kaine made Virginia the best state for business four years in a row.,TRUE
"During his 18-year Senate career, (Russ Feingold) supported judges who voted to deny your individual Second Amendment right. (He) promises to protect those rights, but thats not what his record shows.",TRUE
"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.",TRUE
"Walking in the door (Sonia Sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.",TRUE
"[R]emember, the president proposed eliminating charitable deductions for higher-income taxpayers.",TRUE
Granite State shipbuilders . . . built the first ship that sailed into battle under a new American flag.,TRUE
"Says Goldman Sachs CEO said Congress would have to cut Social Security, Medicare and Medicaid and give huge tax breaks to the wealthy and the large corporations.",TRUE
"Days after the (Osama bin Laden) raid, Hollywood was invited into the White House so that they could receive a briefing that revealed intelligence sources and methods.",TRUE
"Says Mitt Romney had millions in the Cayman Islands, a tax haven.",TRUE
"A large number of the uninsured earn $75,000 or more a year.",TRUE
There is already a mosque four blocks away.,TRUE
"If you are black or brown, you are nine times more likely to be stopped and frisked in New York City.",TRUE
Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,TRUE
Today the top 1 percent earn a higher share of our national income than any year since 1928.,TRUE
He reformed welfare before others tried.,TRUE
1.3-million people in America make their living off eBay.,TRUE
"Under Mary Burkes leadership, Commerce Department business-incentive programs had major shortcomings and 40 percent of jobs...didnt materialize.",TRUE
Northern Virginia is the most heavily trafficked place in the country.,TRUE
"Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.",TRUE
"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",TRUE
Its been 17 years that weve had unemployment higher than the national average in Oregon.,TRUE
"Says Scott Walkers defunding of Planned Parenthood left women across the state stranded with nowhere else to turn for cancer screenings, breast exams and birth control.",TRUE
"The people that went to school with (Barack Obama), they never saw him, they dont know who he is.",TRUE
"John McCain will keep the estate tax at 0 percent, the same as it is now.",TRUE
"In 2010, Mr. [Anthony] Gemma described himself as a pro-life candidate. Now, he claims to be pro-choice.",TRUE
"In barely four years in office, five jihadists have reached their targets in the United States under Barack Obama, compared to zero in over seven years after 9/11 under George W. Bush.",TRUE
Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,TRUE
Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,TRUE
Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist.,TRUE
The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo.,TRUE
Theres not one Democrat who endorses the Romney-Ryan Medicare plan.,TRUE
The United States death rate is two-and-a-half times higher for those who do not have a high school education.,TRUE
Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist (sic) and their radical ideology as long as he is governor.,TRUE
Donald Trump says hed deport 16 million people.,TRUE
The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.,TRUE
"A part-time Congress with half the pay would still make $38,000 a year more than the average American family.",TRUE
